hid,sample_geo,gqrtotals,gqtotals
2013000290803.00,805,1,1
2013000291261.00,114,1,1
2013000291557.00,114,1,1
2013000292703.00,125,1,1
2013000293103.00,206,1,1
2013000293154.00,400,1,1
2013000294006.00,400,1,1
2013000294062.00,110,1,1
2013000294534.00,108,1,1
2013000294730.00,207,1,1
2013000294844.00,206,1,1
2013000295513.00,134,1,1
2013000296208.00,900,1,1
2013000297272.00,700,1,1
2013000297280.00,206,1,1
2013000299365.00,300,1,1
2013000300821.00,134,1,1
2013000301392.00,126,1,1
2013000303252.00,805,1,1
2013000303377.00,600,1,1
2013000303858.00,500,1,1
2013000304503.00,700,1,1
2013000304677.00,800,1,1
2013000305748.00,110,1,1
2013000305929.00,205,1,1
2013000306261.00,400,1,1
2013000306280.00,207,1,1
2013000307728.00,106,1,1
2013000308295.00,130,1,1
2013000308693.00,132,1,1
2013000309161.00,132,1,1
2013000309201.00,700,1,1
2013000309378.00,805,1,1
2013000309396.00,130,1,1
2013000309422.00,109,1,1
2013000310236.00,400,1,1
2013000310814.00,110,1,1
2013000311118.00,206,1,1
2013000312327.00,101,1,1
2013000312878.00,119,1,1
2013000314061.00,500,1,1
2013000315283.00,700,1,1
2013000316181.00,134,1,1
2013000316489.00,134,1,1
2013000317125.00,700,1,1
2013000317311.00,203,1,1
2013000317477.00,206,1,1
2013000318660.00,204,1,1
2013000318849.00,800,1,1
2013000319312.00,110,1,1
2013000319508.00,805,1,1
2013000319746.00,208,1,1
2013000320670.00,203,1,1
2013000321274.00,208,1,1
2013000321277.00,805,1,1
2013000321284.00,109,1,1
2013000321425.00,600,1,1
2013000321651.00,126,1,1
2013000321813.00,132,1,1
2013000322626.00,600,1,1
2013000323946.00,106,1,1
2013000324034.00,300,1,1
2013000324232.00,111,1,1
2013000324290.00,203,1,1
2013000325043.00,805,1,1
2013000325792.00,119,1,1
2013000326647.00,128,1,1
2013000326652.00,805,1,1
2013000327413.00,124,1,1
2013000328181.00,113,1,1
2013000328672.00,207,1,1
2013000329188.00,800,1,1
2013000329392.00,134,1,1
2013000329586.00,205,1,1
2013000330321.00,109,1,1
2013000332174.00,900,1,1
2013000332636.00,900,1,1
2013000332901.00,206,1,1
2013000333190.00,134,1,1
2013000334748.00,116,1,1
2013000335260.00,130,1,1
2013000335575.00,206,1,1
2013000336679.00,900,1,1
2013000337451.00,900,1,1
2013000337641.00,116,1,1
2013000337942.00,700,1,1
2013000338043.00,400,1,1
2013000338063.00,201,1,1
2013000338512.00,400,1,1
2013000338673.00,106,1,1
2013000338684.00,206,1,1
2013000339095.00,202,1,1
2013000339116.00,127,1,1
2013000339288.00,118,1,1
2013000339741.00,202,1,1
2013000339984.00,118,1,1
2013000340431.00,400,1,1
2013000342132.00,900,1,1
2013000342636.00,110,1,1
2013000343662.00,118,1,1
2013000343824.00,207,1,1
2013000344269.00,805,1,1
2013000344645.00,805,1,1
2013000345293.00,109,1,1
2013000345679.00,101,1,1
2013000345752.00,207,1,1
2013000346338.00,300,1,1
2013000346502.00,400,1,1
2013000346649.00,900,1,1
2013000347889.00,803,1,1
2013000348124.00,805,1,1
2013000349539.00,205,1,1
2013000349999.00,500,1,1
2013000350194.00,207,1,1
2013000350201.00,800,1,1
2013000350731.00,109,1,1
2013000351293.00,800,1,1
2013000351480.00,129,1,1
2013000352063.00,805,1,1
2013000352273.00,207,1,1
2013000352298.00,805,1,1
2013000352549.00,205,1,1
2013000352643.00,207,1,1
2013000353836.00,202,1,1
2013000354517.00,800,1,1
2013000354530.00,900,1,1
2013000355111.00,204,1,1
2013000355119.00,112,1,1
2013000355367.00,104,1,1
2013000355378.00,700,1,1
2013000356149.00,134,1,1
2013000356372.00,208,1,1
2013000356407.00,103,1,1
2013000356452.00,201,1,1
2013000356899.00,805,1,1
2013000356910.00,105,1,1
2013000357228.00,800,1,1
2013000357509.00,600,1,1
2013000358437.00,202,1,1
2013000358635.00,400,1,1
2013000358775.00,115,1,1
2013000358902.00,805,1,1
2013000359076.00,118,1,1
2013000359877.00,120,1,1
2013000360492.00,207,1,1
2013000360737.00,209,1,1
2013000360931.00,207,1,1
2013000361030.00,126,1,1
2013000361052.00,805,1,1
2013000361183.00,105,1,1
2013000362083.00,400,1,1
2013000362385.00,201,1,1
2013000363071.00,204,1,1
2013000363295.00,900,1,1
2013000364786.00,124,1,1
2013000366125.00,400,1,1
2013000366870.00,805,1,1
2013000367835.00,134,1,1
2013000368471.00,400,1,1
2013000368866.00,700,1,1
2013000368938.00,110,1,1
2013000369142.00,805,1,1
2013000369270.00,500,1,1
2013000369701.00,201,1,1
2013000369711.00,134,1,1
2013000369789.00,800,1,1
2013000369924.00,900,1,1
2013000370867.00,202,1,1
2013000371222.00,109,1,1
2013000371317.00,202,1,1
2013000371427.00,201,1,1
2013000371443.00,207,1,1
2013000372535.00,805,1,1
2013000373152.00,207,1,1
2013000373335.00,203,1,1
2013000373585.00,207,1,1
2013000374169.00,208,1,1
2013000374914.00,805,1,1
2013000375765.00,805,1,1
2013000376548.00,134,1,1
2013000376786.00,300,1,1
2013000376909.00,805,1,1
2013000376972.00,900,1,1
2013000377414.00,111,1,1
2013000377728.00,805,1,1
2013000377792.00,500,1,1
2013000378578.00,400,1,1
2013000379082.00,106,1,1
2013000379200.00,119,1,1
2013000379823.00,500,1,1
2013000380210.00,207,1,1
2013000380320.00,118,1,1
2013000380664.00,132,1,1
2013000380927.00,500,1,1
2013000381202.00,134,1,1
2013000382011.00,600,1,1
2013000382616.00,107,1,1
2013000383488.00,900,1,1
2013000383850.00,208,1,1
2013000384369.00,109,1,1
2013000384679.00,134,1,1
2013000384704.00,131,1,1
2013000384755.00,500,1,1
2013000385250.00,600,1,1
2013000385543.00,500,1,1
2013000385929.00,116,1,1
2013000386299.00,108,1,1
2013000387012.00,805,1,1
2013000387080.00,205,1,1
2013000387590.00,400,1,1
2013000387894.00,108,1,1
2013000387911.00,400,1,1
2013000388251.00,105,1,1
2013000388789.00,134,1,1
2013000389025.00,207,1,1
2013000389458.00,130,1,1
2013000389675.00,115,1,1
2013000390520.00,700,1,1
2013000391570.00,134,1,1
2013000391657.00,132,1,1
2013000391730.00,800,1,1
2013000391827.00,103,1,1
2013000392498.00,205,1,1
2013000393833.00,600,1,1
2013000394408.00,807,1,1
2013000394672.00,700,1,1
2013000395070.00,104,1,1
2013000396169.00,805,1,1
2013000396310.00,204,1,1
2013000396777.00,900,1,1
2013000397348.00,205,1,1
2013000398958.00,105,1,1
2013000400493.00,132,1,1
2013000400781.00,700,1,1
2013000401221.00,400,1,1
2013000401312.00,900,1,1
2013000401559.00,130,1,1
2013000402495.00,205,1,1
2013000402614.00,109,1,1
2013000403193.00,117,1,1
2013000403918.00,109,1,1
2013000404912.00,300,1,1
2013000405205.00,300,1,1
2013000405644.00,805,1,1
2013000405754.00,119,1,1
2013000406005.00,205,1,1
2013000406762.00,700,1,1
2013000407521.00,805,1,1
2013000409278.00,805,1,1
2013000409939.00,134,1,1
2013000410168.00,207,1,1
2013000410302.00,700,1,1
2013000410356.00,117,1,1
2013000411879.00,134,1,1
2013000411941.00,126,1,1
2013000412634.00,600,1,1
2013000412898.00,805,1,1
2013000413605.00,101,1,1
2013000413883.00,208,1,1
2013000415270.00,805,1,1
2013000417037.00,101,1,1
2013000417217.00,124,1,1
2013000417318.00,115,1,1
2013000417509.00,805,1,1
2013000419231.00,500,1,1
2013000419296.00,805,1,1
2013000419825.00,118,1,1
2013000419926.00,107,1,1
2013000420133.00,126,1,1
2013000420891.00,134,1,1
2013000421290.00,300,1,1
2013000421656.00,300,1,1
2013000422291.00,205,1,1
2013000422305.00,127,1,1
2013000422657.00,900,1,1
2013000423273.00,130,1,1
2013000424000.00,114,1,1
2013000424524.00,100,1,1
2013000424790.00,300,1,1
2013000424818.00,104,1,1
2013000426009.00,700,1,1
2013000426062.00,112,1,1
2013000426163.00,805,1,1
2013000426219.00,500,1,1
2013000426299.00,207,1,1
2013000427026.00,118,1,1
2013000427410.00,102,1,1
2013000427542.00,203,1,1
2013000427925.00,118,1,1
2013000427928.00,103,1,1
2013000428181.00,109,1,1
2013000428284.00,805,1,1
2013000428687.00,134,1,1
2013000428859.00,102,1,1
2013000429683.00,805,1,1
2013000430129.00,400,1,1
2013000430243.00,119,1,1
2013000432024.00,600,1,1
2013000432095.00,113,1,1
2013000433562.00,600,1,1
2013000434348.00,117,1,1
2013000436483.00,101,1,1
2013000436484.00,205,1,1
2013000436506.00,101,1,1
2013000436522.00,110,1,1
2013000436583.00,103,1,1
2013000437094.00,204,1,1
2013000437152.00,205,1,1
2013000437668.00,118,1,1
2013000438079.00,208,1,1
2013000438725.00,110,1,1
2013000438994.00,119,1,1
2013000439060.00,300,1,1
2013000439867.00,104,1,1
2013000440052.00,126,1,1
2013000440078.00,805,1,1
2013000440156.00,122,1,1
2013000440324.00,132,1,1
2013000442224.00,300,1,1
2013000442465.00,600,1,1
2013000442629.00,800,1,1
2013000442635.00,202,1,1
2013000442696.00,134,1,1
2013000443623.00,120,1,1
2013000444554.00,126,1,1
2013000444864.00,805,1,1
2013000445124.00,700,1,1
2013000445708.00,600,1,1
2013000446318.00,805,1,1
2013000447758.00,120,1,1
2013000451369.00,109,1,1
2013000452040.00,500,1,1
2013000452660.00,205,1,1
2013000453136.00,400,1,1
2013000453522.00,104,1,1
2013000454835.00,118,1,1
2013000455849.00,126,1,1
2013000455947.00,118,1,1
2013000456149.00,900,1,1
2013000456397.00,112,1,1
2013000456672.00,805,1,1
2013000456838.00,600,1,1
2013000456951.00,120,1,1
2013000458399.00,104,1,1
2013000459060.00,205,1,1
2013000459345.00,110,1,1
2013000459444.00,111,1,1
2013000459522.00,124,1,1
2013000459594.00,900,1,1
2013000460099.00,206,1,1
2013000460863.00,129,1,1
2013000461187.00,805,1,1
2013000461218.00,114,1,1
2013000461304.00,207,1,1
2013000461694.00,800,1,1
2013000461916.00,118,1,1
2013000462223.00,204,1,1
2013000462328.00,300,1,1
2013000462854.00,805,1,1
2013000462948.00,207,1,1
2013000463093.00,104,1,1
2013000464160.00,805,1,1
2013000464304.00,600,1,1
2013000464389.00,127,1,1
2013000464702.00,900,1,1
2013000464845.00,129,1,1
2013000466148.00,900,1,1
2013000466303.00,805,1,1
2013000466310.00,129,1,1
2013000466481.00,400,1,1
2013000466567.00,203,1,1
2013000466574.00,900,1,1
2013000466703.00,102,1,1
2013000466858.00,203,1,1
2013000468220.00,500,1,1
2013000468474.00,805,1,1
2013000468744.00,900,1,1
2013000469625.00,109,1,1
2013000470194.00,805,1,1
2013000470394.00,119,1,1
2013000470498.00,900,1,1
2013000471102.00,805,1,1
2013000471220.00,805,1,1
2013000472244.00,134,1,1
2013000473489.00,700,1,1
2013000474592.00,900,1,1
2013000475770.00,400,1,1
2013000477102.00,800,1,1
2013000478234.00,101,1,1
2013000478447.00,203,1,1
2013000479688.00,115,1,1
2013000479884.00,101,1,1
2013000482283.00,125,1,1
2013000483987.00,132,1,1
2013000484035.00,400,1,1
2013000484524.00,500,1,1
2013000484981.00,500,1,1
2013000485883.00,207,1,1
2013000487465.00,127,1,1
2013000487494.00,207,1,1
2013000487879.00,805,1,1
2013000488972.00,805,1,1
2013000490045.00,300,1,1
2013000490095.00,800,1,1
2013000490114.00,126,1,1
2013000490200.00,127,1,1
2013000490206.00,900,1,1
2013000490625.00,300,1,1
2013000490792.00,118,1,1
2013000492072.00,300,1,1
2013000492082.00,800,1,1
2013000492123.00,205,1,1
2013000493205.00,129,1,1
2013000494492.00,400,1,1
2013000495025.00,118,1,1
2013000495083.00,134,1,1
2013000496200.00,209,1,1
2013000498174.00,900,1,1
2013000498529.00,106,1,1
2013000498817.00,805,1,1
2013000499159.00,116,1,1
2013000499441.00,700,1,1
2013000499954.00,118,1,1
2013000500095.00,205,1,1
2013000500400.00,109,1,1
2013000500431.00,805,1,1
2013000500698.00,208,1,1
2013000500741.00,104,1,1
2013000501179.00,201,1,1
2013000501247.00,118,1,1
2013000502431.00,106,1,1
2013000502593.00,119,1,1
2013000503290.00,400,1,1
2013000503774.00,209,1,1
2013000504373.00,805,1,1
2013000504711.00,134,1,1
2013000504989.00,206,1,1
2013000505177.00,805,1,1
2013000505921.00,207,1,1
2013000506278.00,202,1,1
2013000506707.00,127,1,1
2013000506906.00,205,1,1
2013000508287.00,128,1,1
2013000508513.00,134,1,1
2013000508723.00,116,1,1
2013000509307.00,805,1,1
2013000509497.00,300,1,1
2013000509668.00,207,1,1
2013000509789.00,800,1,1
2013000512408.00,700,1,1
2013000513188.00,805,1,1
2013000513461.00,130,1,1
2013000514381.00,207,1,1
2013000514911.00,805,1,1
2013000515240.00,700,1,1
2013000515940.00,201,1,1
2013000515989.00,700,1,1
2013000516050.00,109,1,1
2013000516165.00,700,1,1
2013000516444.00,500,1,1
2013000516668.00,202,1,1
2013000517204.00,805,1,1
2013000517658.00,500,1,1
2013000518720.00,600,1,1
2013000518743.00,400,1,1
2013000518766.00,106,1,1
2013000518931.00,203,1,1
2013000518966.00,119,1,1
2013000519037.00,128,1,1
2013000519171.00,112,1,1
2013000519211.00,300,1,1
2013000519385.00,132,1,1
2013000520101.00,119,1,1
2013000520755.00,109,1,1
2013000522988.00,204,1,1
2013000523188.00,208,1,1
2013000523238.00,805,1,1
2013000523364.00,134,1,1
2013000525288.00,207,1,1
2013000525349.00,700,1,1
2013000525401.00,900,1,1
2013000525711.00,400,1,1
2013000525844.00,300,1,1
2013000526112.00,201,1,1
2013000526126.00,205,1,1
2013000526283.00,206,1,1
2013000526341.00,900,1,1
2013000526917.00,126,1,1
2013000527791.00,111,1,1
2013000528231.00,300,1,1
2013000528579.00,500,1,1
2013000528747.00,102,1,1
2013000529083.00,203,1,1
2013000529118.00,205,1,1
2013000529334.00,800,1,1
2013000529945.00,900,1,1
2013000531884.00,134,1,1
2013000532296.00,900,1,1
2013000532785.00,805,1,1
2013000532799.00,805,1,1
2013000532850.00,205,1,1
2013000532908.00,126,1,1
2013000533023.00,118,1,1
2013000533708.00,101,1,1
2013000533907.00,600,1,1
2013000534003.00,800,1,1
2013000534498.00,208,1,1
2013000535014.00,109,1,1
2013000535803.00,202,1,1
2013000536566.00,805,1,1
2013000536729.00,114,1,1
2013000537120.00,800,1,1
2013000538382.00,203,1,1
2013000539265.00,111,1,1
2013000540700.00,202,1,1
2013000540925.00,700,1,1
2013000541218.00,124,1,1
2013000541913.00,805,1,1
2013000542444.00,805,1,1
2013000542609.00,116,1,1
2013000542685.00,118,1,1
2013000543671.00,204,1,1
2013000543829.00,807,1,1
2013000545122.00,109,1,1
2013000546142.00,805,1,1
2013000546158.00,134,1,1
2013000546549.00,800,1,1
2013000547446.00,805,1,1
2013000549337.00,207,1,1
2013000549587.00,134,1,1
2013000550905.00,805,1,1
2013000551484.00,118,1,1
2013000551725.00,207,1,1
2013000551917.00,204,1,1
2013000552454.00,300,1,1
2013000553075.00,209,1,1
2013000553188.00,205,1,1
2013000553829.00,900,1,1
2013000554050.00,600,1,1
2013000555290.00,201,1,1
2013000555575.00,807,1,1
2013000555593.00,400,1,1
2013000555882.00,205,1,1
2013000556521.00,400,1,1
2013000557200.00,109,1,1
2013000557452.00,126,1,1
2013000557500.00,115,1,1
2013000557755.00,132,1,1
2013000558011.00,600,1,1
2013000558205.00,206,1,1
2013000558252.00,109,1,1
2013000559088.00,127,1,1
2013000559447.00,107,1,1
2013000559666.00,104,1,1
2013000559807.00,101,1,1
2013000560826.00,101,1,1
2013000560947.00,119,1,1
2013000561216.00,112,1,1
2013000561274.00,805,1,1
2013000561684.00,129,1,1
2013000562054.00,103,1,1
2013000563282.00,104,1,1
2013000563302.00,700,1,1
2013000563532.00,800,1,1
2013000563593.00,805,1,1
2013000564955.00,205,1,1
2013000565117.00,700,1,1
2013000565269.00,112,1,1
2013000565270.00,900,1,1
2013000567864.00,107,1,1
2013000567902.00,805,1,1
2013000568475.00,203,1,1
2013000568949.00,129,1,1
2013000569141.00,805,1,1
2013000569270.00,109,1,1
2013000569828.00,805,1,1
2013000571082.00,400,1,1
2013000571186.00,109,1,1
2013000571315.00,109,1,1
2013000571434.00,805,1,1
2013000571629.00,805,1,1
2013000571987.00,803,1,1
2013000572274.00,207,1,1
2013000572621.00,132,1,1
2013000573796.00,126,1,1
2013000573836.00,129,1,1
2013000574028.00,805,1,1
2013000574312.00,805,1,1
2013000575424.00,104,1,1
2013000575724.00,207,1,1
2013000576963.00,500,1,1
2013000577080.00,209,1,1
2013000577510.00,208,1,1
2013000577678.00,800,1,1
2013000578249.00,127,1,1
2013000578647.00,805,1,1
2013000579554.00,202,1,1
2013000579842.00,805,1,1
2013000579910.00,500,1,1
2013000580064.00,400,1,1
2013000580285.00,116,1,1
2013000580526.00,300,1,1
2013000580530.00,134,1,1
2013000580584.00,101,1,1
2013000581209.00,805,1,1
2013000582436.00,124,1,1
2013000582599.00,117,1,1
2013000582672.00,805,1,1
2013000583332.00,207,1,1
2013000583662.00,102,1,1
2013000584098.00,109,1,1
2013000584324.00,104,1,1
2013000584439.00,207,1,1
2013000584492.00,300,1,1
2013000584641.00,207,1,1
2013000584757.00,206,1,1
2013000585047.00,207,1,1
2013000585209.00,127,1,1
2013000587141.00,300,1,1
2013000587230.00,207,1,1
2013000587278.00,805,1,1
2013000587496.00,134,1,1
2013000587835.00,900,1,1
2013000588442.00,203,1,1
2013000588456.00,113,1,1
2013000588656.00,209,1,1
2013000588752.00,400,1,1
2013000589391.00,134,1,1
2013000590455.00,800,1,1
2013000591437.00,203,1,1
2013000591674.00,207,1,1
2013000591759.00,805,1,1
2013000592530.00,900,1,1
2013000592983.00,206,1,1
2013000593218.00,900,1,1
2013000593288.00,106,1,1
2013000593610.00,209,1,1
2013000594152.00,122,1,1
2013000595049.00,102,1,1
2013000595629.00,118,1,1
2013000596186.00,205,1,1
2013000597038.00,134,1,1
2013000597346.00,207,1,1
2013000597444.00,600,1,1
2013000599517.00,400,1,1
2013000600521.00,900,1,1
2013000600870.00,805,1,1
2013000601366.00,109,1,1
2013000601870.00,805,1,1
2013000602327.00,113,1,1
2013000602518.00,800,1,1
2013000602827.00,900,1,1
2013000603633.00,900,1,1
2013000603794.00,900,1,1
2013000604061.00,800,1,1
2013000604490.00,113,1,1
2013000605417.00,132,1,1
2013000605672.00,800,1,1
2013000607322.00,126,1,1
2013000607465.00,118,1,1
2013000607703.00,207,1,1
2013000607936.00,209,1,1
2013000608045.00,119,1,1
2013000608701.00,700,1,1
2013000608728.00,500,1,1
2013000608879.00,111,1,1
2013000609229.00,131,1,1
2013000609504.00,205,1,1
2013000609861.00,700,1,1
2013000610078.00,106,1,1
2013000610723.00,119,1,1
2013000610950.00,129,1,1
2013000611479.00,109,1,1
2013000611820.00,134,1,1
2013000611949.00,500,1,1
2013000612384.00,202,1,1
2013000613011.00,800,1,1
2013000613230.00,208,1,1
2013000613392.00,101,1,1
2013000614019.00,103,1,1
2013000614562.00,805,1,1
2013000615343.00,805,1,1
2013000615586.00,119,1,1
2013000615924.00,805,1,1
2013000617100.00,201,1,1
2013000617742.00,118,1,1
2013000618319.00,208,1,1
2013000618362.00,900,1,1
2013000618595.00,206,1,1
2013000618634.00,203,1,1
2013000619475.00,126,1,1
2013000620486.00,805,1,1
2013000620514.00,132,1,1
2013000620620.00,805,1,1
2013000620659.00,805,1,1
2013000621357.00,900,1,1
2013000621894.00,205,1,1
2013000622296.00,134,1,1
2013000622372.00,800,1,1
2013000622378.00,132,1,1
2013000622542.00,805,1,1
2013000623412.00,700,1,1
2013000624392.00,110,1,1
2013000624447.00,132,1,1
2013000624955.00,205,1,1
2013000625261.00,600,1,1
2013000625268.00,132,1,1
2013000625476.00,128,1,1
2013000625974.00,805,1,1
2013000626277.00,400,1,1
2013000627078.00,131,1,1
2013000627210.00,127,1,1
2013000627415.00,400,1,1
2013000627852.00,101,1,1
2013000628114.00,600,1,1
2013000628177.00,805,1,1
2013000628637.00,119,1,1
2013000628905.00,805,1,1
2013000628955.00,400,1,1
2013000628973.00,104,1,1
2013000629304.00,805,1,1
2013000629499.00,106,1,1
2013000629672.00,134,1,1
2013000629718.00,805,1,1
2013000629966.00,205,1,1
2013000631042.00,400,1,1
2013000631658.00,104,1,1
2013000632068.00,300,1,1
2013000633351.00,128,1,1
2013000634397.00,700,1,1
2013000634564.00,110,1,1
2013000634768.00,205,1,1
2013000636890.00,204,1,1
2013000637318.00,805,1,1
2013000639152.00,119,1,1
2013000639343.00,208,1,1
2013000639936.00,125,1,1
2013000641069.00,118,1,1
2013000641585.00,128,1,1
2013000641750.00,805,1,1
2013000642011.00,805,1,1
2013000642571.00,400,1,1
2013000642856.00,206,1,1
2013000643357.00,805,1,1
2013000643532.00,807,1,1
2013000643927.00,120,1,1
2013000644028.00,106,1,1
2013000644860.00,128,1,1
2013000645354.00,803,1,1
2013000645994.00,205,1,1
2013000646202.00,119,1,1
2013000646215.00,805,1,1
2013000646824.00,207,1,1
2013000647078.00,205,1,1
2013000647720.00,113,1,1
2013000647946.00,500,1,1
2013000648131.00,115,1,1
2013000648977.00,207,1,1
2013000649840.00,134,1,1
2013000650212.00,117,1,1
2013000650947.00,207,1,1
2013000652115.00,116,1,1
2013000652209.00,805,1,1
2013000652877.00,805,1,1
2013000653577.00,400,1,1
2013000654066.00,600,1,1
2013000654173.00,805,1,1
2013000654209.00,124,1,1
2013000654519.00,805,1,1
2013000654541.00,400,1,1
2013000654600.00,118,1,1
2013000655375.00,800,1,1
2013000655719.00,119,1,1
2013000656029.00,700,1,1
2013000656152.00,131,1,1
2013000657157.00,800,1,1
2013000657717.00,119,1,1
2013000659690.00,203,1,1
2013000660373.00,700,1,1
2013000661177.00,101,1,1
2013000661746.00,132,1,1
2013000661748.00,300,1,1
2013000661890.00,800,1,1
2013000662789.00,300,1,1
2013000663645.00,128,1,1
2013000663994.00,900,1,1
2013000665175.00,119,1,1
2013000665843.00,207,1,1
2013000666344.00,134,1,1
2013000666493.00,126,1,1
2013000666649.00,202,1,1
2013000666725.00,900,1,1
2013000667270.00,101,1,1
2013000667763.00,900,1,1
2013000668111.00,102,1,1
2013000668386.00,205,1,1
2013000668468.00,807,1,1
2013000668692.00,124,1,1
2013000668768.00,805,1,1
2013000668870.00,209,1,1
2013000668972.00,900,1,1
2013000669001.00,300,1,1
